OBJID,NVOTE,N_EL,N_CS,N_CW,N_ACW,N_EDGE,N_DK,N_MG,EL,CS,CW,ACW,EDGE,DK,MG,EL_DEB,CS_DEB,EL_DEB[123],CS_DEB[123],AMATEUR,EXPERT,AMATEUR_MAJOR,HAND
587726031731228873,33,2,31,30,0,1,0,0,0.061,0.939,0.909,0.000,0.030,0.000,0.000,0.061,0.939,0.061,0.939,S,L,1,1
588017991772274855,22,6,12,9,0,3,0,4,0.273,0.545,0.409,0.000,0.136,0.000,0.182,0.273,0.545,0.455,0.545,U,L,1,-1
587733604795416747,29,20,6,0,3,3,2,1,0.690,0.207,0.000,0.103,0.103,0.069,0.034,0.680,0.216,0.861,0.263,U,M,0,0
588017605234458846,55,47,2,0,0,2,2,4,0.855,0.036,0.000,0.000,0.036,0.036,0.073,0.810,0.075,0.915,0.085,U,M,0,0
587733429234892920,49,41,7,0,1,6,1,0,0.837,0.143,0.000,0.020,0.122,0.020,0.000,0.627,0.345,0.821,0.352,U,M,0,0
588007003648884891,32,1,28,25,1,2,2,1,0.031,0.875,0.781,0.031,0.062,0.062,0.031,0.007,0.898,0.008,0.992,S,L,1,1
587733410986393829,60,34,21,1,7,13,5,0,0.567,0.350,0.017,0.117,0.217,0.083,0.000,0.391,0.513,0.433,0.567,U,L,0,1
587733412059873375,31,9,18,2,6,10,0,4,0.290,0.581,0.065,0.194,0.323,0.000,0.129,0.130,0.724,0.312,0.802,U,L,1,1
588017991235403938,63,2,55,53,1,1,0,6,0.032,0.873,0.841,0.016,0.016,0.000,0.095,0.017,0.887,0.019,0.981,S,L,1,1
587735697527799939,32,10,21,1,2,18,1,0,0.312,0.656,0.031,0.062,0.562,0.031,0.000,0.060,0.900,0.062,0.938,U,L,1,-1
587736976880042113,27,1,26,0,25,1,0,0,0.037,0.963,0.000,0.926,0.037,0.000,0.000,0.009,0.991,0.009,0.991,S,L,1,-1
587733605332156639,59,11,48,1,46,1,0,0,0.186,0.814,0.017,0.780,0.017,0.000,0.000,0.050,0.950,0.050,0.950,S,L,1,-1
587733429234827463,25,20,4,0,0,4,0,1,0.800,0.160,0.000,0.000,0.160,0.000,0.040,0.592,0.356,0.799,0.317,U,M,0,0
587729159516389564,35,0,35,0,35,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587733398637969584,55,3,51,2,44,5,1,0,0.055,0.927,0.036,0.800,0.091,0.018,0.000,0.022,0.960,0.022,0.978,S,L,1,-1
588018055653163235,23,1,20,19,0,1,2,0,0.043,0.870,0.826,0.000,0.043,0.087,0.000,0.010,0.901,0.011,0.989,S,L,1,1
588017626168754343,72,4,68,0,67,1,0,0,0.056,0.944,0.000,0.931,0.014,0.000,0.000,0.023,0.977,0.023,0.977,S,L,1,-1
587733411523199001,50,1,48,48,0,0,0,1,0.020,0.960,0.960,0.000,0.000,0.000,0.020,0.015,0.965,0.015,0.985,S,L,1,1
588848899932225814,25,4,20,15,0,5,1,0,0.160,0.800,0.600,0.000,0.200,0.040,0.000,0.033,0.922,0.035,0.965,S,L,1,1
587729160053260478,38,12,25,0,1,24,1,0,0.316,0.658,0.000,0.026,0.632,0.026,0.000,0.316,0.658,0.395,0.605,U,M,1,0
587733605332222065,61,5,55,46,2,7,0,1,0.082,0.902,0.754,0.033,0.115,0.000,0.016,0.015,0.967,0.015,0.985,S,L,1,1
587736940375179376,64,0,64,64,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587736916754432154,38,10,28,26,1,1,0,0,0.263,0.737,0.684,0.026,0.026,0.000,0.000,0.101,0.899,0.264,0.875,S,L,1,1
587736977416847557,54,6,46,38,0,8,0,2,0.111,0.852,0.704,0.000,0.148,0.000,0.037,0.040,0.922,0.042,0.958,S,L,1,1
587736541485596693,27,1,21,16,0,5,2,3,0.037,0.778,0.593,0.000,0.185,0.074,0.111,0.025,0.789,0.031,0.969,U,L,1,1
587733605332156611,29,0,29,28,0,1,0,0,0.000,1.000,0.966,0.000,0.034,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587729227684184101,25,1,24,0,23,1,0,0,0.040,0.960,0.000,0.920,0.040,0.000,0.000,0.040,0.960,0.040,0.960,S,L,1,-1
587733605332156556,26,0,22,1,17,4,0,4,0.000,0.846,0.038,0.654,0.154,0.000,0.154,0.000,0.846,0.000,1.000,S,L,1,-1
587736585505145139,31,19,9,0,2,7,2,1,0.613,0.290,0.000,0.065,0.226,0.065,0.032,0.613,0.290,0.781,0.346,U,M,0,0
588017627779104969,43,3,39,37,1,1,1,0,0.070,0.907,0.860,0.023,0.023,0.023,0.000,0.012,0.963,0.012,0.988,S,L,1,1
588017604160979157,30,14,16,11,1,4,0,0,0.467,0.533,0.367,0.033,0.133,0.000,0.000,0.254,0.746,0.423,0.700,S,L,1,1
587733399711514788,32,25,7,4,0,3,0,0,0.781,0.219,0.125,0.000,0.094,0.000,0.000,0.587,0.413,0.587,0.413,U,M,0,0
588017603624173736,64,0,62,57,4,1,0,2,0.000,0.969,0.891,0.062,0.016,0.000,0.031,0.000,0.969,0.000,1.000,S,L,1,1
588017626705625321,55,5,45,40,1,4,3,2,0.091,0.818,0.727,0.018,0.073,0.055,0.036,0.017,0.886,0.019,0.981,S,L,1,1
588017627779170430,22,20,2,1,0,1,0,0,0.909,0.091,0.045,0.000,0.045,0.000,0.000,0.878,0.122,0.999,0.001,U,M,0,0
588848899932291169,48,40,3,1,1,1,4,1,0.833,0.062,0.021,0.021,0.021,0.083,0.021,0.833,0.062,0.931,0.069,U,M,0,0
588017626705625101,34,33,1,0,0,1,0,0,0.971,0.029,0.000,0.000,0.029,0.000,0.000,0.946,0.054,0.946,0.054,E,M,0,0
587735742072946805,29,23,5,1,1,3,1,0,0.793,0.172,0.034,0.034,0.103,0.034,0.000,0.641,0.319,0.801,0.326,U,M,0,0
587729776911909113,31,3,26,1,22,3,2,0,0.097,0.839,0.032,0.710,0.097,0.065,0.000,0.019,0.912,0.020,0.980,S,L,1,-1
587729971790282974,29,11,14,0,7,7,4,0,0.379,0.483,0.000,0.241,0.241,0.138,0.000,0.084,0.724,0.183,0.921,U,L,1,-1
587725816958418968,37,0,32,0,32,0,1,4,0.000,0.865,0.000,0.865,0.000,0.027,0.108,0.000,0.865,0.000,1.000,S,L,1,-1
587733409912914018,30,26,4,0,0,4,0,0,0.867,0.133,0.000,0.000,0.133,0.000,0.000,0.683,0.317,0.873,0.262,U,M,0,0
588017626705625388,45,11,34,0,24,10,0,0,0.244,0.756,0.000,0.533,0.222,0.000,0.000,0.106,0.894,0.272,0.882,S,L,1,-1
588011218603475077,62,51,10,1,1,8,1,0,0.823,0.161,0.016,0.016,0.129,0.016,0.000,0.660,0.320,0.862,0.334,U,M,0,0
587736584431665413,27,24,2,0,0,2,1,0,0.889,0.074,0.000,0.000,0.074,0.037,0.000,0.879,0.084,0.913,0.087,E,M,0,0
587736542559338739,42,3,39,38,1,0,0,0,0.071,0.929,0.905,0.024,0.000,0.000,0.000,0.017,0.983,0.017,0.983,S,L,1,1
588017949365764274,51,2,48,44,2,2,1,0,0.039,0.941,0.863,0.039,0.039,0.020,0.000,0.021,0.960,0.021,0.979,S,L,1,1
587736941985595530,40,0,40,1,39,0,0,0,0.000,1.000,0.025,0.975,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587736478668030228,35,14,7,5,0,2,7,7,0.400,0.200,0.143,0.000,0.057,0.200,0.200,0.235,0.290,0.448,0.552,U,L,0,1
588017979980906569,53,0,51,0,50,1,1,1,0.000,0.962,0.000,0.943,0.019,0.019,0.019,0.000,0.962,0.000,1.000,S,L,1,-1
587733604795416810,56,18,38,0,21,17,0,0,0.321,0.679,0.000,0.375,0.304,0.000,0.000,0.124,0.876,0.308,0.872,S,L,1,-1
587735664773038220,28,1,27,21,1,5,0,0,0.036,0.964,0.750,0.036,0.179,0.000,0.000,0.016,0.984,0.016,0.984,S,L,1,1
587725819105378471,30,7,23,1,6,16,0,0,0.233,0.767,0.033,0.200,0.533,0.000,0.000,0.082,0.918,0.082,0.918,S,L,1,-1
587736585505210421,30,27,2,1,0,1,0,1,0.900,0.067,0.033,0.000,0.033,0.000,0.033,0.885,0.081,0.916,0.084,U,M,0,0
588017605771329565,39,10,25,1,15,9,3,1,0.256,0.641,0.026,0.385,0.231,0.077,0.026,0.102,0.782,0.197,0.933,U,L,1,-1
587733398101229761,24,22,1,0,0,1,1,0,0.917,0.042,0.000,0.000,0.042,0.042,0.000,0.871,0.086,0.910,0.090,U,M,0,0
587735696454320334,51,11,37,0,36,1,3,0,0.216,0.725,0.000,0.706,0.020,0.059,0.000,0.046,0.885,0.049,0.951,S,L,1,-1
587736586578821277,67,1,66,0,65,1,0,0,0.015,0.985,0.000,0.970,0.015,0.000,0.000,0.004,0.996,0.004,0.996,S,L,1,-1
588017947755413720,65,37,23,1,2,20,3,2,0.569,0.354,0.015,0.031,0.308,0.046,0.031,0.483,0.438,0.524,0.476,U,M,0,0
588018055116554334,28,1,26,0,26,0,0,1,0.036,0.929,0.000,0.929,0.000,0.000,0.036,0.036,0.929,0.037,0.963,S,L,1,-1
587735697527800013,31,0,31,29,2,0,0,0,0.000,1.000,0.935,0.065,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587736586578821174,42,35,6,0,1,5,1,0,0.833,0.143,0.000,0.024,0.119,0.024,0.000,0.825,0.151,0.916,0.084,U,M,0,0
587736916754497758,32,1,31,1,30,0,0,0,0.031,0.969,0.031,0.938,0.000,0.000,0.000,0.012,0.988,0.012,0.988,S,L,1,-1
587736809382740128,58,1,55,3,51,1,0,2,0.017,0.948,0.052,0.879,0.017,0.000,0.034,0.005,0.961,0.005,0.995,S,L,1,-1
587733429771698182,31,0,29,0,27,2,0,2,0.000,0.935,0.000,0.871,0.065,0.000,0.065,0.000,0.935,0.000,1.000,S,L,1,-1
588017603624239178,23,1,20,14,1,5,1,1,0.043,0.870,0.609,0.043,0.217,0.043,0.043,0.010,0.900,0.011,0.989,S,L,1,1
587732483299016929,29,0,29,28,1,0,0,0,0.000,1.000,0.966,0.034,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587735666383323324,34,0,34,28,2,4,0,0,0.000,1.000,0.824,0.059,0.118,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587729776911974744,21,3,17,0,14,3,1,0,0.143,0.810,0.000,0.667,0.143,0.048,0.000,0.033,0.915,0.035,0.965,S,L,1,-1
587736916217692365,33,1,26,0,22,4,0,6,0.030,0.788,0.000,0.667,0.121,0.000,0.182,0.020,0.797,0.024,0.976,S,L,1,-1
587736542022533330,33,0,26,25,0,1,0,7,0.000,0.788,0.758,0.000,0.030,0.000,0.212,0.000,0.788,0.000,1.000,U,L,1,1
588017703486750732,36,0,33,32,0,1,0,3,0.000,0.917,0.889,0.000,0.028,0.000,0.083,0.000,0.917,0.000,1.000,S,L,1,1
587729971790348300,74,2,70,2,64,4,1,1,0.027,0.946,0.027,0.865,0.054,0.014,0.014,0.027,0.946,0.028,0.972,S,L,1,-1
588017116131164338,33,28,4,0,1,3,1,0,0.848,0.121,0.000,0.030,0.091,0.030,0.000,0.796,0.173,0.892,0.108,U,M,0,0
587733398101295297,26,23,0,0,0,0,3,0,0.885,0.000,0.000,0.000,0.000,0.115,0.000,0.885,0.000,1.000,0.000,E,M,0,0
588848899932356807,30,10,17,0,7,10,2,1,0.333,0.567,0.000,0.233,0.333,0.067,0.033,0.074,0.795,0.085,0.915,U,L,1,-1
588017978907361627,32,22,9,3,2,4,1,0,0.688,0.281,0.094,0.062,0.125,0.031,0.000,0.609,0.359,0.761,0.373,U,M,0,0
587733604258742460,32,0,32,32,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587739707413758120,39,1,38,38,0,0,0,0,0.026,0.974,0.974,0.000,0.000,0.000,0.000,0.007,0.993,0.007,0.993,S,L,1,1
587735695380840539,48,1,47,0,47,0,0,0,0.021,0.979,0.000,0.979,0.000,0.000,0.000,0.021,0.979,0.021,0.979,S,L,1,-1
587733410986524819,55,10,42,0,29,13,2,1,0.182,0.764,0.000,0.527,0.236,0.036,0.018,0.039,0.899,0.042,0.958,S,L,1,-1
587733428698218621,33,2,30,1,21,8,0,1,0.061,0.909,0.030,0.636,0.242,0.000,0.030,0.059,0.911,0.061,0.939,S,L,1,-1
588848899395485880,31,0,30,30,0,0,0,1,0.000,0.968,0.968,0.000,0.000,0.000,0.032,0.000,0.968,0.000,1.000,S,L,1,1
588017115594424519,28,26,2,1,1,0,0,0,0.929,0.071,0.036,0.036,0.000,0.000,0.000,0.929,0.071,0.929,0.071,E,M,0,0
587735696454320329,31,7,24,0,21,3,0,0,0.226,0.774,0.000,0.677,0.097,0.000,0.000,0.062,0.938,0.062,0.938,S,L,1,-1
587736916217692420,19,0,17,15,0,2,0,2,0.000,0.895,0.789,0.000,0.105,0.000,0.105,0.000,0.895,0.000,1.000,S,L,1,1
587726032268230787,62,3,38,0,35,3,14,7,0.048,0.613,0.000,0.565,0.048,0.226,0.113,0.013,0.638,0.020,0.980,U,L,1,-1
588018254825586787,27,25,2,2,0,0,0,0,0.926,0.074,0.074,0.000,0.000,0.000,0.000,0.861,0.139,0.982,0.018,U,M,0,0
587736942522401014,32,1,31,31,0,0,0,0,0.031,0.969,0.969,0.000,0.000,0.000,0.000,0.031,0.969,0.031,0.969,S,L,1,1
587739708487368768,33,0,32,31,1,0,1,0,0.000,0.970,0.939,0.030,0.000,0.030,0.000,0.000,0.970,0.000,1.000,S,L,1,1
588017949365829801,29,0,26,25,1,0,0,3,0.000,0.897,0.862,0.034,0.000,0.000,0.103,0.000,0.897,0.000,1.000,S,L,1,1
587722983907262834,33,32,1,0,0,1,0,0,0.970,0.030,0.000,0.000,0.030,0.000,0.000,0.933,0.067,0.933,0.067,E,M,0,0
588018253752041578,38,35,3,1,1,1,0,0,0.921,0.079,0.026,0.026,0.026,0.000,0.000,0.921,0.079,0.921,0.079,E,M,0,0
588017991235600493,32,1,26,2,22,2,0,5,0.031,0.812,0.062,0.688,0.062,0.000,0.156,0.008,0.833,0.010,0.990,S,L,1,-1
587736808309129337,36,2,26,16,5,5,4,4,0.056,0.722,0.444,0.139,0.139,0.111,0.111,0.056,0.722,0.072,0.928,U,L,1,1
587736809919611130,43,3,39,25,5,9,0,1,0.070,0.907,0.581,0.116,0.209,0.000,0.023,0.070,0.907,0.072,0.928,S,L,1,1
587733411523264703,31,26,2,0,0,2,2,1,0.839,0.065,0.000,0.000,0.065,0.065,0.032,0.809,0.093,0.947,0.053,U,M,0,0
587728920060297432,39,35,2,0,0,2,2,0,0.897,0.051,0.000,0.000,0.051,0.051,0.000,0.823,0.120,0.923,0.077,E,M,0,0
588017978370621611,41,34,5,3,1,1,2,0,0.829,0.122,0.073,0.024,0.024,0.049,0.000,0.522,0.390,0.572,0.428,U,L,0,1
587733428698218739,32,10,20,9,1,10,1,1,0.312,0.625,0.281,0.031,0.312,0.031,0.031,0.107,0.817,0.230,0.889,U,L,1,1
588017949365829813,30,0,27,2,24,1,1,2,0.000,0.900,0.067,0.800,0.033,0.033,0.067,0.000,0.900,0.000,1.000,S,L,1,-1
587732482762342478,26,19,3,0,0,3,4,0,0.731,0.115,0.000,0.000,0.115,0.154,0.000,0.725,0.121,0.888,0.112,U,M,0,0
588017625632145632,27,5,20,12,0,8,1,1,0.185,0.741,0.444,0.000,0.296,0.037,0.037,0.027,0.887,0.030,0.970,S,L,1,1
587729157905973449,32,14,17,0,1,16,1,0,0.438,0.531,0.000,0.031,0.500,0.031,0.000,0.438,0.531,0.452,0.548,S,M,1,0
587733398638100585,50,49,1,0,0,1,0,0,0.980,0.020,0.000,0.000,0.020,0.000,0.000,0.950,0.050,0.950,0.050,E,M,0,0
587739720839790663,63,1,59,1,58,0,1,2,0.016,0.937,0.016,0.921,0.000,0.016,0.032,0.012,0.941,0.013,0.987,S,L,1,-1
587739707413823700,31,0,30,30,0,0,0,1,0.000,0.968,0.968,0.000,0.000,0.000,0.032,0.000,0.968,0.000,1.000,S,L,1,1
588017978370621673,34,33,1,0,0,1,0,0,0.971,0.029,0.000,0.000,0.029,0.000,0.000,0.899,0.101,1.020,-0.020,U,M,0,0
588017625632145653,27,25,1,0,0,1,1,0,0.926,0.037,0.000,0.000,0.037,0.037,0.000,0.906,0.056,0.942,0.058,E,M,0,0
587736915680887062,29,0,29,0,29,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587735489212055764,54,42,9,1,4,4,3,0,0.778,0.167,0.019,0.074,0.074,0.056,0.000,0.682,0.259,0.869,0.314,U,M,0,0
587736542022598735,34,0,34,21,1,12,0,0,0.000,1.000,0.618,0.029,0.353,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
588017115594424455,33,1,32,32,0,0,0,0,0.030,0.970,0.970,0.000,0.000,0.000,0.000,0.017,0.983,0.017,0.983,S,L,1,1
588017949365895299,40,8,28,2,18,8,4,0,0.200,0.700,0.050,0.450,0.200,0.100,0.000,0.030,0.851,0.034,0.966,S,L,1,-1
588018253752107153,23,5,17,0,13,4,1,0,0.217,0.739,0.000,0.565,0.174,0.043,0.000,0.062,0.889,0.065,0.935,S,L,1,-1
587726032268296444,21,3,17,0,10,7,0,1,0.143,0.810,0.000,0.476,0.333,0.000,0.048,0.143,0.810,0.297,0.801,S,L,1,-1
587726014014947462,31,0,31,0,31,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
588017947218739360,60,59,1,1,0,0,0,0,0.983,0.017,0.017,0.000,0.000,0.000,0.000,0.967,0.033,0.967,0.033,E,M,0,0
587733428698284200,32,1,31,30,1,0,0,0,0.031,0.969,0.938,0.031,0.000,0.000,0.000,0.018,0.982,0.018,0.982,S,L,1,1
587729158979715275,37,32,3,2,0,1,2,0,0.865,0.081,0.054,0.000,0.027,0.054,0.000,0.694,0.232,0.883,0.264,U,M,0,0
588018056190165113,37,2,35,1,34,0,0,0,0.054,0.946,0.027,0.919,0.000,0.000,0.000,0.024,0.976,0.024,0.976,S,L,1,-1
587735665309909090,31,1,30,30,0,0,0,0,0.032,0.968,0.968,0.000,0.000,0.000,0.000,0.026,0.974,0.026,0.974,S,L,1,1
588017704560492770,34,3,31,24,0,7,0,0,0.088,0.912,0.706,0.000,0.206,0.000,0.000,0.049,0.951,0.049,0.951,S,L,1,1
587735665846648947,36,0,35,0,35,0,0,1,0.000,0.972,0.000,0.972,0.000,0.000,0.028,0.000,0.972,0.000,1.000,S,L,1,1
587733604258807985,29,4,22,14,1,7,2,1,0.138,0.759,0.483,0.034,0.241,0.069,0.034,0.070,0.822,0.078,0.922,U,L,1,1
588017605234655449,68,17,50,1,31,18,1,0,0.250,0.735,0.015,0.456,0.265,0.015,0.000,0.083,0.900,0.084,0.916,S,L,1,-1
587729160053457118,25,0,24,24,0,0,1,0,0.000,0.960,0.960,0.000,0.000,0.040,0.000,0.000,0.960,0.000,1.000,S,L,1,1
587732482225602727,37,34,2,1,1,0,1,0,0.919,0.054,0.027,0.027,0.000,0.027,0.000,0.891,0.082,0.916,0.084,E,M,0,0
587735695380906172,64,20,38,1,34,3,5,1,0.312,0.594,0.016,0.531,0.047,0.078,0.016,0.208,0.693,0.325,0.860,S,L,1,-1
588017605234655384,42,2,40,40,0,0,0,0,0.048,0.952,0.952,0.000,0.000,0.000,0.000,0.048,0.952,0.048,0.952,S,L,1,1
587733604258807972,31,0,31,29,1,1,0,0,0.000,1.000,0.935,0.032,0.032,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587735489748861060,31,1,30,26,2,2,0,0,0.032,0.968,0.839,0.065,0.065,0.000,0.000,0.024,0.976,0.024,0.976,S,L,1,1
587726100951662762,35,0,35,0,34,1,0,0,0.000,1.000,0.000,0.971,0.029,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587736940912115873,30,28,2,0,0,2,0,0,0.933,0.067,0.000,0.000,0.067,0.000,0.000,0.880,0.120,1.001,-0.001,U,M,0,0
588018057263710339,28,17,8,5,0,3,3,0,0.607,0.286,0.179,0.000,0.107,0.107,0.000,0.434,0.443,0.495,0.505,U,L,0,1
587736915680952356,29,0,29,29,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587735666383388935,25,12,9,1,0,8,4,0,0.480,0.360,0.040,0.000,0.320,0.160,0.000,0.161,0.606,0.287,0.806,U,L,0,-1
587736940912115949,34,7,27,0,19,8,0,0,0.206,0.794,0.000,0.559,0.235,0.000,0.000,0.121,0.879,0.277,0.854,S,L,1,-1
588011218066866299,35,0,35,1,33,1,0,0,0.000,1.000,0.029,0.943,0.029,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587735666383454419,28,1,27,26,1,0,0,0,0.036,0.964,0.929,0.036,0.000,0.000,0.000,0.036,0.964,0.036,0.964,S,L,1,1
587726102562275464,68,56,7,0,1,6,4,1,0.824,0.103,0.000,0.015,0.088,0.059,0.015,0.824,0.103,0.920,0.080,E,M,0,0
587736543096340567,33,16,12,1,4,7,4,1,0.485,0.364,0.030,0.121,0.212,0.121,0.030,0.239,0.566,0.383,0.733,U,L,0,-1
588018253215301834,28,24,0,0,0,0,2,2,0.857,0.000,0.000,0.000,0.000,0.071,0.071,0.857,0.000,1.000,0.000,E,M,0,0
588017605771460762,51,13,38,29,1,8,0,0,0.255,0.745,0.569,0.020,0.157,0.000,0.000,0.091,0.909,0.262,0.903,S,L,1,1
588017991772537034,28,2,26,19,2,5,0,0,0.071,0.929,0.679,0.071,0.179,0.000,0.000,0.031,0.969,0.031,0.969,S,L,1,1
587736915680952549,44,20,19,2,10,7,3,2,0.455,0.432,0.045,0.227,0.159,0.068,0.045,0.150,0.691,0.285,0.858,U,L,0,-1
587739457763868781,34,20,10,1,2,7,3,1,0.588,0.294,0.029,0.059,0.206,0.088,0.029,0.238,0.577,0.396,0.725,U,L,0,-1
587739707413889124,32,0,32,32,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587736585505407118,41,0,41,0,40,1,0,0,0.000,1.000,0.000,0.976,0.024,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
588017949365895321,54,13,33,1,21,11,8,0,0.241,0.611,0.019,0.389,0.204,0.148,0.000,0.057,0.766,0.069,0.931,U,L,1,-1
587726101488533692,47,27,1,0,0,1,2,17,0.574,0.021,0.000,0.000,0.021,0.043,0.362,0.557,0.032,0.946,0.054,U,M,0,0
587732482762408062,36,15,3,1,0,2,0,18,0.417,0.083,0.028,0.000,0.056,0.000,0.500,0.353,0.117,0.909,0.195,U,M,0,0
588848899395617025,30,0,30,30,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
588018056190165194,26,15,10,0,1,9,1,0,0.577,0.385,0.000,0.038,0.346,0.038,0.000,0.356,0.597,0.445,0.555,U,M,0,0
587733410986590392,36,23,0,0,0,0,2,11,0.639,0.000,0.000,0.000,0.000,0.056,0.306,0.639,0.000,1.000,0.000,U,M,0,0
588848898858746130,18,7,10,1,1,8,1,0,0.389,0.556,0.056,0.056,0.444,0.056,0.000,0.205,0.731,0.323,0.763,S,L,1,-1
587733429235089572,32,0,32,28,2,2,0,0,0.000,1.000,0.875,0.062,0.062,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587733410986590410,27,3,23,1,2,20,1,0,0.111,0.852,0.037,0.074,0.741,0.037,0.000,0.039,0.922,0.041,0.959,S,L,1,-1
587729160053522450,59,4,52,47,1,4,2,1,0.068,0.881,0.797,0.017,0.068,0.034,0.017,0.027,0.921,0.028,0.972,S,L,1,1
587733604258808016,25,6,17,6,5,6,1,1,0.240,0.680,0.240,0.200,0.240,0.040,0.040,0.083,0.826,0.197,0.904,U,L,1,1
588017625632276514,30,28,1,0,0,1,0,1,0.933,0.033,0.000,0.000,0.033,0.000,0.033,0.889,0.076,0.921,0.079,U,M,0,0
587728918450208821,30,3,22,1,12,9,5,0,0.100,0.733,0.033,0.400,0.300,0.167,0.000,0.033,0.791,0.040,0.960,U,L,1,-1
588011219140345997,47,7,40,36,0,4,0,0,0.149,0.851,0.766,0.000,0.085,0.000,0.000,0.053,0.947,0.053,0.947,S,L,1,1
588017704023687567,62,6,55,36,2,17,0,1,0.097,0.887,0.581,0.032,0.274,0.000,0.016,0.035,0.948,0.036,0.964,S,L,1,1
587726015625625687,52,26,26,0,0,26,0,0,0.500,0.500,0.000,0.000,0.500,0.000,0.000,0.305,0.695,0.426,0.574,S,M,0,0
587726015088754891,39,0,39,39,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587726032268361917,67,0,67,66,0,1,0,0,0.000,1.000,0.985,0.000,0.015,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587735489748926696,33,0,32,31,1,0,0,1,0.000,0.970,0.939,0.030,0.000,0.000,0.030,0.000,0.970,0.000,1.000,S,L,1,1
588017991235731622,53,3,50,0,21,29,0,0,0.057,0.943,0.000,0.396,0.547,0.000,0.000,0.039,0.961,0.039,0.961,S,L,1,-1
588017605234721004,30,0,30,30,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587733604795613276,32,27,4,0,1,3,1,0,0.844,0.125,0.000,0.031,0.094,0.031,0.000,0.748,0.218,0.916,0.223,U,M,0,0
587736940375376004,59,2,57,52,1,4,0,0,0.034,0.966,0.881,0.017,0.068,0.000,0.000,0.016,0.984,0.016,0.984,S,L,1,1
587729970716737806,60,4,56,1,52,3,0,0,0.067,0.933,0.017,0.867,0.050,0.000,0.000,0.012,0.988,0.012,0.988,S,L,1,-1
588011219140411442,32,25,6,1,0,5,1,0,0.781,0.188,0.031,0.000,0.156,0.031,0.000,0.571,0.388,0.736,0.398,U,M,0,0
587726014551949484,23,0,23,18,1,4,0,0,0.000,1.000,0.783,0.043,0.174,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587735695381037138,44,1,43,1,41,1,0,0,0.023,0.977,0.023,0.932,0.023,0.000,0.000,0.023,0.977,0.023,0.977,S,L,1,-1
587726102025469987,27,19,5,0,2,3,3,0,0.704,0.185,0.000,0.074,0.111,0.111,0.000,0.704,0.185,0.879,0.240,U,M,0,0
587735743683428558,58,1,56,0,54,2,0,1,0.017,0.966,0.000,0.931,0.034,0.000,0.017,0.008,0.975,0.008,0.992,S,L,1,-1
588848899395682392,30,1,28,27,1,0,1,0,0.033,0.933,0.900,0.033,0.000,0.033,0.000,0.033,0.933,0.034,0.966,S,L,1,1
588017704560558240,44,0,44,44,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
588011218603671681,39,34,4,0,3,1,1,0,0.872,0.103,0.000,0.077,0.026,0.026,0.000,0.791,0.181,0.885,0.115,U,M,0,0
588018253752172634,30,0,30,30,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
588017978370752737,31,25,4,1,0,3,2,0,0.806,0.129,0.032,0.000,0.097,0.065,0.000,0.692,0.236,0.862,0.269,U,M,0,0
587736584431862001,32,27,4,0,0,4,1,0,0.844,0.125,0.000,0.000,0.125,0.031,0.000,0.794,0.174,0.891,0.109,U,M,0,0
