OBJID,EL_RAW,CS_RAW,DEB_AMATEUR,EXPERT
587725816957501492,0,1,S,L
587729160051753093,0,1,S,L
587726102023635130,0,1,S,L
588017713126113571,1,0,U,L
587722983905624360,0,1,S,L
587736940910543091,0,1,S,L
587733399710335142,1,0,U,M
587736963996647476,0,1,S,L
588011122511511610,1,0,E,M
588017978369114268,0,1,S,L
588017948827582656,1,0,U,M
587729160051753117,0,1,U,L
588017702411436210,0,1,S,L
588017116129787978,0,1,S,L
588011122511511633,0,1,S,L
587729158978011301,1,0,U,M
587735694842855536,0,1,S,L
587729158978011308,1,0,U,M
587736477592780988,0,1,U,L
587736915142377698,0,1,S,L
587736541484089456,0,1,S,L
587726100949958782,1,0,U,M
587736543631507556,0,1,S,L
587733605867913272,0,1,S,L
587733398636855317,0,1,S,L
587736586040639733,0,1,S,L
588017604696408092,0,1,S,L
587736809381167287,0,1,U,L
587729970178097434,1,0,U,M
588848900467654716,0,1,S,L
587739827130663088,0,1,S,L
587726032803528879,1,0,U,M
587726100949958828,0,1,U,L
587729158978076694,1,0,E,M
588017948290842757,1,0,U,L
587729970178097285,1,0,U,M
587729970714968441,0,1,S,L
587726032803528900,1,0,E,M
588298663585317048,0,1,S,L
587736477055975680,0,1,S,L
588011217528946871,1,0,U,M
587729970715033781,1,0,U,M
587736585503899659,1,0,U,M
587733605867913395,1,0,S,M
587732482224160945,0,1,S,L
587736964533518463,0,1,S,L
588017603622862916,1,0,U,M
587735694842920971,0,1,S,L
587736585503834541,0,1,S,L
587736584967094387,0,1,S,L
587726101486895237,1,0,U,M
587736916752990468,0,1,S,L
587729157904400470,0,1,S,L
587733604794433699,0,1,S,L
588017949364453577,0,1,S,L
587736586040639629,0,1,U,M
587736940910674101,0,1,S,L
587729776910467270,1,0,U,M
587729157904400519,1,0,U,M
587736916216185004,0,1,S,L
588017626167509200,1,0,U,M
587732484371316910,0,1,S,L
587739132958408736,1,0,U,L
588017702948372510,0,1,S,L
588018055652114449,0,1,S,L
588017626704379949,0,1,S,L
587729777447338264,0,1,S,L
587732482224226472,1,0,U,M
587736584967094487,0,1,S,L
588017977832439914,0,1,S,L
588017978369179756,0,1,S,L
588018056725659798,1,0,U,L
588011124658536535,1,0,U,M
587733428697170026,0,1,S,L
587730022792429897,0,1,S,L
587732482761031822,0,1,S,L
587736809918103770,0,1,S,L
587736807770751115,0,1,S,L
587729227683332139,1,0,U,M
587736545235828971,0,1,S,L
587733397563375741,0,1,S,L
588298663585317132,1,0,E,M
587735490284355620,0,1,S,L
587729971788841207,0,1,U,L
587736584967159996,0,1,S,L
588018055652114584,0,1,S,L
587729776910532898,0,1,S,L
587733399710466054,0,1,U,L
587733605331239258,0,1,S,L
587726101486960783,1,0,U,M
587733605331173626,0,1,S,L
587732484371382445,0,1,S,L
587739829278015723,0,1,S,L
587736477592911997,0,1,S,L
587730023329366177,0,1,S,L
587736809918169296,0,1,S,L
588011123585122395,1,0,U,M
587733605331238935,0,1,S,L
587736809381298321,0,1,S,L
588018253750861985,0,1,S,L
587739809953349854,0,1,S,L
587739406795931788,0,1,S,L
587733605868044417,1,0,E,M
587728917375680607,1,0,U,M
587729776910532971,0,1,U,L
587739810490220674,0,1,S,L
587730023329366208,0,1,S,L
587729971252035600,0,1,S,L
588848899930915144,0,1,S,L
587729777447469234,1,0,U,M
587729972325777437,0,1,S,L
587739829278081195,0,1,S,L
587736807770816616,0,1,S,L
588011218602557616,0,1,S,L
588017603622994021,1,0,U,M
587735490821161179,0,1,S,L
587729971252035947,0,1,U,L
587733603184214233,1,0,U,M
588017115593179271,1,0,U,M
587736915142574202,0,1,S,L
587736477592977547,0,1,S,L
587739132421669159,0,1,S,L
587739131348123827,0,1,S,L
588018253214122176,0,1,S,L
587735694842986623,0,1,S,L
588011124121862299,0,1,U,L
587725818567917683,0,1,S,L
588011218602557638,1,0,U,M
587739810490220793,0,1,S,L
588007005795123308,0,1,S,L
587739380452229330,0,1,S,L
587732483297902749,0,1,S,L
587729160051949809,1,0,S,L
588298663585448021,1,0,U,M
587729776910598390,1,0,U,M
587736914605768984,0,1,S,L
588017947754168528,1,0,E,M
588848898857238779,0,1,S,L
587729776373727332,0,1,S,L
587729972325843189,1,0,U,M
587722983905886447,0,1,U,L
587729159515144257,1,0,U,M
588017947754234055,1,0,U,M
587736584430420257,0,1,S,M
588017116129984728,0,1,S,L
587739811027091624,0,1,S,L
588007005258383496,1,0,U,M
587729777984405702,0,1,S,L
588007005258383415,1,0,U,M
587735489747615942,1,0,U,M
588018055652245634,0,1,S,L
587739382062710964,0,1,S,L
588017979979726989,0,1,S,L
588017948291039373,0,1,U,L
587729777984405737,0,1,S,L
588017625630900263,1,0,U,M
588017704022245575,0,1,S,L
587736541484351729,1,0,U,L
587726100950220989,1,0,U,M
587739809416610036,0,1,S,L
587729777984405753,1,0,E,M
587739382599516263,0,1,S,L
587736546309701800,0,1,S,L
587729777984405567,0,0,U,L
588011216992338031,0,1,U,L
587736477593043217,0,1,S,L
588018253750927660,0,1,S,L
587730021718884575,0,1,S,L
587729158978338982,1,0,U,M
587736943058026634,0,1,S,L
587739380452360320,0,1,S,L
587726015087313118,0,1,S,L
587736807770947696,0,1,S,L
588017702948569314,0,1,S,L
588017703485440177,0,1,S,L
587739809416675510,0,1,S,L
587733410985476235,1,0,U,M
587729970178425007,0,1,U,L
587736478666784986,1,0,U,L
587726100413415628,1,0,U,M
587729228756943021,1,0,U,M
588017605233410209,1,0,U,M
587739381525971167,0,1,S,L
587728919522771079,1,0,U,M
587722982295404708,0,1,S,L
587736478666850491,0,1,S,L
587725818567917742,1,0,U,M
588011219139428545,1,0,U,L
588017990160613577,0,1,S,L
587725818031177795,0,1,S,L
587739380452425787,0,1,S,L
587736915142770803,0,1,S,L
587726101487157403,1,0,U,L
587736809381495027,0,1,S,L
587736941447676171,0,1,S,L
587736940910936184,0,1,S,L
587733399710597270,1,0,U,M
587729159515275447,1,0,U,M
587736547383509054,0,1,S,L
587722982832275543,1,0,U,M
588007003648229493,1,0,U,M
587729227683463311,0,1,S,L
587729777984536826,1,0,U,L
587733412595892268,0,1,S,L
587735664772186268,0,1,S,L
588017704559182078,0,1,S,L
587722982295470273,0,1,S,L
587739407332999391,0,1,S,L
587726101487223004,0,1,S,L
587735696990208135,0,1,S,L
587736942521352317,0,1,S,L
587736585504162067,1,0,U,L
587726033340793020,0,1,S,L
588011218602688598,1,0,U,M
587733412595892281,0,1,S,L
588017947754365112,0,1,S,L
588011123048513650,1,0,E,M
587733411522347164,1,0,E,M
587735490821357721,0,1,U,M
587739810490417412,0,1,U,L
587736586040967223,0,1,S,L
587736914605965569,0,1,S,L
587730021719080976,0,1,S,L
587736975268708367,0,1,S,L
587736916216512715,0,1,S,L
587736586040967249,1,0,U,M
588017115593375838,0,1,U,M
587735667456016521,1,0,U,M
588007003648229521,0,1,S,L
587726100950417577,1,0,E,M
587730022255952004,0,0,U,L
587726102560964853,1,0,U,M
587733605868175623,0,1,S,L
587736940911001701,0,1,U,L
587729229293748420,1,0,U,L
587736547383574883,0,1,S,L
588017949364781326,1,0,E,M
588018054578831429,0,1,S,L
588017702411894929,0,1,S,L
587729777984602413,0,1,S,L
587729226610049184,0,1,S,L
588017978369507410,0,1,U,L
587735666919276744,0,1,S,L
587733603184410851,1,0,U,M
587736547383640236,0,1,S,L
587733397563637879,1,0,U,M
588011123048579214,0,1,S,L
588017116666986643,0,1,S,L
588017977832702082,1,0,U,L
587739130811580590,0,1,S,L
587735697527013549,0,1,S,L
587733605868241079,1,0,U,M
587739382062973040,0,1,U,L
587733399710728333,1,0,E,M
587729777447731503,0,1,S,L
587728919522902161,0,1,U,L
588017947217690809,1,0,U,M
588011219139493963,1,0,U,M
587729776910860582,0,1,U,M
587735665308991634,0,1,S,L
587733605331435663,0,1,S,L
587733409912127612,0,1,S,L
588017947217690864,1,0,U,M
588018057262727290,0,1,S,L
587729158978535677,1,0,E,M
587733399710728367,1,0,U,M
587735667456082065,0,1,S,L
587733427087147129,0,1,S,L
587733429770911915,1,0,U,M
587736808844820671,0,1,S,L
587730022256017575,0,1,S,L
587733412595957889,1,0,U,M
587739130811580621,0,1,S,L
588007005258580187,1,0,U,M
588011219139559550,1,0,U,M
587736941984612599,0,1,S,L
587739827667992715,0,1,S,L
587728919522902185,0,1,U,L
587736546309964035,0,1,S,L
587733427087147094,1,0,E,M
587726014550704258,0,1,S,L
587733410985672798,1,0,U,M
587736914606096566,0,1,U,L
587735695916793928,1,0,U,M
587726015087575099,1,0,U,M
587736941984678058,0,1,U,L
587725818568048845,1,0,U,M
587729778521604125,0,1,S,L
587729160052342904,1,0,E,M
588018254824734835,0,1,S,L
588017978906378376,0,1,S,L
588011123585384549,1,0,U,M
587729229293813936,1,0,U,L
587726100413677730,0,1,S,L
587729971789299963,0,1,U,L
587739407869935851,0,1,S,L
587730023329759447,1,0,U,L
588017703485702432,0,1,S,L
587735665845862434,1,0,U,M
587739827131187384,0,0,S,L
588017604696932504,1,0,U,M
587729971252429078,0,1,S,L
588017979443249379,0,1,S,L
587729777984733407,0,1,S,L
587739382063038655,0,1,U,L
587733399710793831,1,0,E,M
587733397563768958,0,1,S,L
588018056726053085,0,1,U,L
587729970178687051,0,1,S,L
587733412059283552,1,0,U,L
587733399174053964,1,0,U,L
587736809381757135,0,1,U,L
588011218066145358,1,0,E,M
588017979980054633,0,1,U,L
587736808308080819,0,1,S,L
588017626704773281,0,1,S,L
587733398637248630,0,1,S,L
587722983369408874,1,0,U,L
587733411522478264,1,0,U,M
587733411522478272,1,0,U,M
587739829278539874,0,1,S,L
587729159515537604,1,0,U,M
587736915679903871,0,1,S,L
588011216992600198,1,0,U,M
587726015624511678,0,1,S,L
588007003648360518,1,0,U,M
588017947217821940,0,1,U,L
587735666919407776,0,1,S,L
587735666919407675,1,0,U,L
587722983906279784,0,1,S,M
588017627778384115,0,1,S,L
588017948291432550,1,0,U,M
587736585504358680,1,0,U,M
587736477593436302,0,1,S,L
587739131348517250,0,1,S,L
587733410985803950,1,0,U,M
587733412059283647,1,0,E,M
587733605868372111,1,0,U,M
587729970715623627,0,1,S,L
587735664772382826,0,1,S,L
587736942521549010,0,1,S,L
587733399174119557,1,0,U,M
587736808308146422,0,1,S,L
588011123585450155,0,1,S,L
588017704559509547,0,1,S,L
587735696453664900,1,0,U,M
587736808308146448,0,1,S,L
587725818031374600,1,0,E,M
587722983369474453,1,0,U,M
588017114520027324,0,1,S,L
587729228220465273,0,1,S,L
587735665309122799,0,1,S,L
587726016161448090,0,1,S,L
588298663049035879,0,1,S,L
587733604258087164,1,0,U,M
587733398637379697,0,1,S,L
587729778521735366,1,0,S,L
587729777447993474,0,1,S,L
588017703485833441,0,1,S,L
587733429234303108,0,1,U,L
587735665309122790,0,1,S,L
588017977832964383,0,1,S,L
588018254824800444,0,1,S,L
587735491358359775,1,0,U,M
588017627241644230,0,1,S,L
587726100950679872,0,1,U,L
588017977832964167,0,1,S,L
587729158441926673,0,1,S,L
587733398637379627,0,1,S,L
588017627778449582,0,1,S,L
587736807771340976,0,1,S,L
587729972326302010,0,1,S,L
588018054579028128,1,0,U,M
587733412596088991,1,0,U,M
587733604258152750,0,1,S,L
588017114520092839,0,1,S,L
588017605770608754,1,0,E,M
587739828204994797,0,1,S,L
588848901005246604,0,1,S,L
588011216992665672,1,0,U,M
587722982832668754,0,1,S,L
587733428160823454,1,0,E,M
587733604258152565,0,1,S,L
587722982832668983,0,1,S,L
588017627241709696,0,1,S,L
587726016161513665,0,1,S,L
587726014014030018,1,0,U,M
587736808308211949,0,1,S,L
587722982832669003,0,1,S,L
587733412059349084,1,0,U,M
588017948828303376,1,0,U,M
587726100413874420,1,0,E,M
587735695380185319,0,1,S,L
588011219676495884,1,0,E,M
588017977833029803,0,1,S,L
587729778521800826,1,0,U,L
587739131885453522,0,1,S,L
588007004185231430,1,0,U,M
587725818568245318,1,0,E,M
587733412596154496,1,0,U,L
588011123048775756,0,1,S,L
587733429234434170,1,0,U,L
587733429771108505,1,0,U,M
587729971789562062,0,1,S,L
587732482224816311,0,1,S,L
587735695380250817,0,1,S,M
587729158978863329,1,0,U,M
587733429771173974,0,1,S,L
588017704559640742,0,1,S,L
588848901005312363,1,0,U,L
588017625631424689,0,1,S,L
587733604258218129,0,1,S,L
587736585504555318,1,0,U,M
587729970715820057,0,1,S,L
587722982295863478,1,0,U,M
587726032267444489,1,0,E,M
587739407333392574,0,1,S,L
587735665309253857,1,0,E,M
587733428697694305,1,0,U,L
587729778521866520,0,1,S,M
587726100950810783,0,1,U,L
588011123585581185,1,0,U,M
587729970715820302,0,1,S,L
587722982295929067,0,1,S,L
587725817494700280,0,1,S,L
588848901005377808,1,0,E,M
588018253214646574,0,1,S,L
588017977296290050,0,1,S,L
587725818031505629,0,1,S,L
588018254824997008,0,1,S,L
587735697527341202,0,1,S,L
587739380989689895,0,1,U,L
587729228220530796,0,1,S,L
587726101487681755,1,0,E,M
588011216992796802,1,0,E,M
587735490285011135,0,1,S,L
587733411522740405,0,0,U,L
587739408407068771,0,1,S,L
588018056726249525,0,1,S,L
587729970178949365,1,0,E,M
587735665309319344,0,1,S,L
587735665309319328,0,1,S,L
588298664122777645,1,0,U,M
587733429234499740,1,0,U,M
587735695380316385,0,1,S,M
588011216992796811,0,1,S,L
588011123585646689,0,1,S,L
587726102561423604,0,1,S,L
587733429234434220,0,1,S,L
587729159515799830,1,0,U,M
587739131885584577,0,1,S,L
588848899931701462,0,1,S,L
587736584431075421,1,0,U,M
587733605331763420,0,1,S,L
587733604795023519,1,0,U,M
587726102561489072,1,0,U,M
587735695380316379,1,0,U,M
587729158442123439,0,1,S,L
587736976879517870,0,1,S,L
587735489748271271,0,1,S,L
587733429234434235,1,0,U,L
587722982832865541,0,1,S,L
587736478667440224,0,1,S,L
587736976879583372,0,1,U,L
587735665846124643,0,1,S,L
588017627241840909,0,1,S,L
587733429234499700,1,0,E,M
587736915143360673,0,1,U,L
587735697527406710,1,0,U,M
587736940911460605,0,1,U,L
587722982295994753,0,1,S,L
587733604258349238,0,1,S,L
587735665846124693,0,1,S,L
587735665846124663,0,1,S,L
588011122512167035,1,0,E,M
587729777985126645,1,0,E,M
587733428161020008,0,1,S,L
587729777448255538,0,1,U,L
587729158442188945,1,0,S,M
587733428161020091,0,1,S,L
587735664772644973,1,0,U,M
588011125195931751,1,0,U,M
587736808845279369,0,1,S,L
587729778521997542,1,0,U,M
587733428161020041,0,1,S,L
587726015624904862,0,1,S,L
587729972326629550,0,1,S,L
587739719765524711,0,1,S,L
587733429234499798,1,0,U,L
587736975806038068,0,1,S,L
587728917912944830,1,0,U,M
587722983369802010,0,1,U,L
588017603623714880,0,1,U,L
587733604258349303,0,1,S,L
588018253751517357,0,1,S,L
588298664122908909,0,1,S,L
588848900468703401,1,0,U,M
587725818568310856,0,1,U,L
587739132422455370,0,1,S,L
587726033341382893,0,1,S,L
587736586041557171,0,1,S,L
588848901005574357,0,1,S,L
587739131348910275,0,1,S,L
587733605868634207,1,0,E,M
588017604697325684,0,1,U,L
588017977833291883,0,1,S,L
587729228220596282,0,1,S,L
587726016161775922,0,1,S,L
587736584431206639,1,0,E,M
587733411522871344,0,1,S,L
587733603721609389,0,1,S,L
587732484372103324,0,1,S,L
588848901005574433,1,0,U,L
587732483835363484,0,1,S,L
587733410449326154,1,0,U,M
588017991235010823,0,1,S,L
587735665846255765,0,1,S,L
587726033878319257,0,1,S,L
587726033878319271,0,1,S,L
587739132959326215,0,1,S,L
588017977833291811,0,1,S,L
587733429771370623,1,0,U,L
587736584431206772,0,1,S,L
587735694843707476,0,1,S,L
588017627241971842,1,0,U,M
587736940374786215,0,1,S,L
588017978370097236,0,1,U,L
588848899395026984,0,1,S,L
587726102561620183,0,1,S,L
587735665309515904,1,0,E,M
587729158442320065,1,0,E,M
587736940374786194,0,1,S,L
587736975806103763,0,1,S,L
587733410986131549,0,1,S,L
587735491358752857,0,1,U,L
587722983369933229,0,1,U,L
587736941448397003,0,1,U,L
587726102561685630,1,0,U,M
588017991235076378,0,1,S,L
587736585504817341,0,1,S,L
587736975806169294,0,1,S,L
587733428697890999,0,1,S,L
587735664772710597,0,1,S,L
587736977416585235,0,1,S,L
587729971253018855,1,0,U,M
587732482761883787,0,1,S,L
587725818568376485,0,1,S,L
587739131885781255,0,1,U,L
587729777448452295,1,0,U,M
588017947218280591,0,1,S,L
587722983369933160,1,0,U,M
587729229294141587,1,0,U,L
587722982296191268,0,1,S,L
588018253751713803,0,1,S,L
587736809382346925,0,1,S,L
587735695917318276,1,0,U,M
588011216992927854,0,1,S,L
588017948291825894,1,0,E,M
588018056189771912,0,1,S,L
587736916754104603,0,1,S,L
587729157905514687,1,0,E,M
587726014551359693,1,0,U,M
587733411522937055,0,1,S,L
587733398101033083,0,1,S,L
588018055652966574,0,1,S,L
587733399174512753,0,1,S,L
587733412059742317,0,1,S,L
587736585504882847,0,1,S,L
587736916754169977,0,1,S,L
588018253751714060,0,1,S,L
587733412059742226,1,0,E,M
587726031730966776,0,1,U,L
587733429771436213,1,0,S,L
587733412596482231,1,0,E,M
587736584431337780,1,0,U,M
587733605332025495,0,1,S,L
587733428161151061,0,1,S,L
587722983369998691,0,1,S,L
587722983369998735,0,1,S,L
587726031731032069,1,0,U,M
588017947755151448,0,1,S,L
587726100414333074,0,1,S,L
588017979980644449,0,1,S,L
588018057263317158,0,1,S,L
587733605332025519,0,1,S,L
587735491358818470,1,0,U,M
588017604160716991,1,0,S,M
587736583894597805,1,0,U,M
587729970716213615,1,0,U,M
587729777985388800,1,0,U,M
587739132959457506,0,1,S,L
587729777985454266,1,0,U,M
588018055653032080,1,0,E,M
587725818568441930,0,1,S,L
588848899395158290,0,1,U,L
587736585504948269,1,0,E,M
587736977416650884,0,1,S,L
587736975269494948,0,1,S,L
587736809919283372,0,1,S,L
587729972326891833,1,0,E,M
587735695380578421,0,1,S,L
587722982296322326,0,1,S,L
587733428161282144,0,1,S,L
587735664772841629,0,1,S,L
587729229294207062,0,1,S,L
587726032804774040,0,1,S,L
587733412059807861,0,1,S,L
587739133496328300,0,1,S,L
587733604258545687,0,1,S,L
588018253751779544,0,1,S,L
587736915680559134,0,1,S,L
588017948291956920,0,1,U,M
588017627778973911,0,1,S,L
587735664772907098,0,1,S,L
587736916217430201,0,1,S,L
587726101488140457,0,1,S,L
587722983907000572,0,1,S,L
587735490285338745,0,1,S,L
588017627242233942,0,1,S,L
587735665846386867,0,1,S,L
587736478667833414,0,1,S,L
587733410449522828,1,0,E,M
588017603624042640,0,1,S,L
588017605771133152,0,1,S,L
587733410449522845,0,1,S,L
588017948292022413,0,1,S,L
587726101488205926,1,0,U,M
587733429234761783,0,1,S,L
587733412059807927,0,1,S,L
587729970716344611,0,1,S,L
587726101488205946,0,1,S,M
588017605771133042,0,1,S,L
587722982833324286,0,1,S,L
587733429234827399,0,1,S,L
587735664772907133,1,0,E,M
587735665309646962,1,0,U,M
587733429771567144,1,0,U,M
587736807771996287,0,1,S,L
587736940911853767,0,1,S,L
587726033878646963,1,0,E,M
587726102025076898,0,1,S,L
587726033878646863,1,0,U,M
587725818568507545,0,1,S,L
587733604258611390,0,1,S,L
588017992309080390,0,1,S,L
587733604258611409,0,1,S,L
587726033341776175,0,1,U,L
587736940911919147,0,1,U,M
587733410986393702,0,1,U,L
587733604258676897,0,1,S,L
588007005259104419,1,0,U,M
588017947218542805,0,1,S,L
587733412059873503,0,1,S,L
587733411523133589,0,0,U,L
587733398101164177,1,0,U,M
587736916217495780,0,1,S,L
587736809382609128,0,1,S,L
587726100951400593,0,1,S,L
587722983370260679,0,1,U,L
588017627779104939,1,0,U,L
587729158442647784,1,0,U,M
587733605332156476,0,1,S,L
587726031731228873,0,1,S,L
588017991772274855,0,1,U,L
587733604795416747,1,0,U,M
588017605234458846,1,0,U,M
587733429234892920,1,0,U,M
588007003648884891,0,1,S,L
587733410986393829,1,0,U,L
587733412059873375,0,1,U,L
588017991235403938,0,1,S,L
587735697527799939,0,1,U,L
587736976880042113,0,1,S,L
587733605332156639,0,1,S,L
587733429234827463,1,0,U,M
587729159516389564,0,1,S,L
587733398637969584,0,1,S,L
588018055653163235,0,1,S,L
